timestamp,symbol,timeframe,nearAbove,nearBelow,atr,price,ratio,skew,touchAbove,touchBelow,absAbove,absBelow,midBias,skewSma10
2025-09-18T21:00:34.377Z,TON/USDT,5m,0.4479988859389819,0.2371758807913152,0.003794652293468277,3.1737,1.888888888888176,-0.3076923076921369,0,0,0.0016999999999995907,0.0009000000000001229,-0.20118343195252478,-0.3076923076921369
2025-09-18T21:00:36.293Z,TON/USDT,15m,0.47942491384982844,0.9725476823811708,0.007300413263663121,3.1737,0.49295774647882745,0.339622641509475,0,0,0.0034999999999998366,0.007100000000000328,0.22748309006767423,0.339622641509475
2025-09-18T21:00:43.447Z,TON/USDT,15m,0.47942491384982844,0.9725476823811708,0.007300413263663121,3.1737,0.49295774647882745,0.339622641509475,0,0,0.0034999999999998366,0.007100000000000328,0.22748309006767423,0.339622641509475
2025-09-18T21:00:45.477Z,TON/USDT,30m,0.27738519188515587,1.7163208747893561,0.011536304365248771,3.174,0.16161616161616593,0.7217391304347761,0,0,0.0032000000000000917,0.01980000000000004,0.6213232514177615,0.7217391304347761
2025-09-18T21:00:52.606Z,TON/USDT,30m,0.27738519188515587,1.7163208747893561,0.011536304365248771,3.174,0.16161616161616593,0.7217391304347761,0,0,0.0032000000000000917,0.01980000000000004,0.6213232514177615,0.7217391304347761
2025-09-18T21:00:54.533Z,TON/USDT,1h,0.09868355686023259,0.42375880298817736,0.017226780773693974,3.1756,0.2328767123287013,0.6222222222223089,0,0,0.0016999999999995907,0.007300000000000306,0.5046913580247886,0.6222222222223089
2025-09-18T21:01:16.732Z,TON/USDT,1h,0.09868355686023259,0.42375880298817736,0.017226780773693974,3.1756,0.2328767123287013,0.6222222222223089,0,0,0.0016999999999995907,0.007300000000000306,0.5046913580247886,0.6222222222223089
2025-09-18T21:01:19.348Z,TON/USDT,4h,0.043550991784477376,0.18781365207057682,0.03673854335896209,3.1757,0.2318840579709921,0.6235294117647353,0,0,0.0015999999999998238,0.006899999999999906,0.5061591695502061,0.6235294117647353
2025-09-18T21:01:26.619Z,TON/USDT,4h,0.043550991784477376,0.18781365207057682,0.03673854335896209,3.1757,0.2318840579709921,0.6235294117647353,0,0,0.0015999999999998238,0.006899999999999906,0.5061591695502061,0.6235294117647353
2025-09-18T21:01:30.812Z,ETH/USDT,1m,0.3029355813923544,1.1542890256503417,1.9145984678793018,4602.74,0.2624434389139899,0.5842293906810503,0,0,0.5799999999999272,2.2100000000000364,0.4627766858083008,0.5842293906810503
2025-09-18T21:01:52.751Z,ETH/USDT,1m,0.3029355813923544,1.1542890256503417,1.9145984678793018,4602.74,0.2624434389139899,0.5842293906810503,0,0,0.5799999999999272,2.2100000000000364,0.4627766858083008,0.5842293906810503
2025-09-18T21:01:54.802Z,ETH/USDT,3m,0.12995579573468904,0.37253994777316923,4.6169545314037626,4602.72,0.34883720930195666,0.4827586206900607,0,0,0.5999999999994543,1.7200000000002547,0.3579072532703153,0.4827586206900607
2025-09-18T21:02:01.935Z,ETH/USDT,3m,0.12995579573468904,0.37253994777316923,4.6169545314037626,4602.72,0.34883720930195666,0.4827586206900607,0,0,0.5999999999994543,1.7200000000002547,0.3579072532703153,0.4827586206900607
